2025-08-20 11:31:28 - unibet - INFO - [MATCH_FOUND] | Matched FK Panevezys vs Banga Gargždai
2025-08-20 11:31:28 - unibet - INFO - [MATCH_FOUND] | Matched Žalgiris Vilnius vs Dainava Alytus
2025-08-20 11:31:29 - unibet - INFO - [MATCH_FOUND] | Matched Sanfrecce Hiroshima vs Vissel Kobe
2025-08-20 11:31:29 - unibet - INFO - [MATCH_FOUND] | Matched Machida Zelvia vs Gamba Osaka
2025-08-20 11:31:29 - unibet - INFO - [MATCH_FOUND] | Matched Panionios vs Iraklis Thessaloniki
2025-08-20 11:31:29 - unibet - INFO - [MATCH_FOUND] | Matched Peterborough United U21 vs Queens Park Rangers U21
2025-08-20 11:31:29 - unibet - INFO - [MATCH_FOUND] | Matched Farnborough Town vs Worthing
2025-08-20 11:31:29 - unibet - INFO - [MATCH_FOUND] | Matched Southend vs York City
2025-08-20 11:31:29 - unibet - INFO - [MATCH_FOUND] | Matched Forest Green Rovers vs Sutton United
2025-08-20 11:31:29 - unibet - INFO - [MATCH_FOUND] | Matched Rochdale vs Gateshead
2025-08-20 11:31:29 - unibet - INFO - [MATCH_FOUND] | Matched Boreham Wood vs Braintree Town
2025-08-20 11:31:30 - unibet - INFO - [MATCH_FOUND] | Matched Aldershot vs Eastleigh FC
2025-08-20 11:31:30 - unibet - INFO - [MATCH_FOUND] | Matched Notts County vs Shrewsbury Town
2025-08-20 11:31:30 - unibet - INFO - [MATCH_FOUND] | Matched Yeovil Town vs Brackley Town
2025-08-20 11:31:30 - unibet - INFO - [MATCH_FOUND] | Matched Hobro vs AC Horsens
2025-08-20 11:31:30 - unibet - INFO - Executing 100 bulk unibet_updates operations
2025-08-20 11:31:30 - unibet - INFO - Bulk unibet_updates completed successfully:
2025-08-20 11:31:30 - unibet - INFO -   - Modified: 82
2025-08-20 11:31:30 - unibet - INFO -   - Upserted: 0
2025-08-20 11:31:30 - unibet - INFO -   - Inserted: 0
2025-08-20 11:31:30 - unibet - INFO - [MATCH_FOUND] | Matched Aarhus Fremad vs Kolding IF
2025-08-20 11:31:30 - unibet - INFO - [MATCH_FOUND] | Matched Ceramica Cleopatra vs ENPPI Club
2025-08-20 11:31:30 - unibet - INFO - [MATCH_FOUND] | Matched FC Slovan Liberec U19 vs SK Slavia Praha U19
2025-08-20 11:31:30 - unibet - INFO - [MATCH_FOUND] | Matched Los Angeles Galaxy vs CF Pachuca
2025-08-20 11:31:31 - unibet - INFO - [MATCH_FOUND] | Matched Seattle Sounders vs Puebla FC
2025-08-20 11:31:31 - unibet - INFO - [MATCH_FOUND] | Matched Beijing Guoan vs Yunnan Yukun
2025-08-20 11:31:31 - unibet - INFO - [MATCH_FOUND] | Matched Bolton vs Reading
2025-08-20 11:31:31 - unibet - INFO - [MATCH_FOUND] | Matched Zhejiang vs Tianjin Tigers
2025-08-20 11:31:31 - unibet - INFO - [MATCH_FOUND] | Matched Inter Miami CF vs Tigres UANL
2025-08-20 11:31:31 - unibet - INFO - [MATCH_FOUND] | Matched Club Independiente Petrolero vs Jorge Wilstermann
2025-08-20 11:31:31 - unibet - INFO - [MATCH_FOUND] | Matched Gungahlin United FC vs O'Connor Knights SC
2025-08-20 11:31:31 - unibet - INFO - [MATCH_FOUND] | Matched Avondale FC vs Brisbane City
2025-08-20 11:31:32 - unibet - INFO - [MATCH_FOUND] | Matched Godoy Cruz Reserves vs Velez Sarsfield Reserves
2025-08-20 11:31:32 - unibet - INFO - [MATCH_FOUND] | Matched Rosario Central Reserves vs Ferro Reserves
2025-08-20 11:31:32 - unibet - INFO - [FINAL_BULK_UPDATE] | Executing final 14 bulk operations
2025-08-20 11:31:32 - unibet - INFO - Executing 14 bulk unibet_updates operations
2025-08-20 11:31:32 - unibet - INFO - Bulk unibet_updates completed successfully:
2025-08-20 11:31:32 - unibet - INFO -   - Modified: 13
2025-08-20 11:31:32 - unibet - INFO -   - Upserted: 0
2025-08-20 11:31:32 - unibet - INFO -   - Inserted: 0
2025-08-20 11:31:32 - unibet - INFO - [SCRAPER_COMPLETED] Matches: 664 | Unibet scraper completed successfully
2025-08-20 11:31:32 - unibet - INFO - [FINAL_STATS] | Total: 664, Success: 664, Failed: 0, Unique odds: 11
2025-08-20 11:32:35 - unibet - INFO - Logger initialized for unibet scraper
2025-08-20 11:32:35 - unibet - INFO - Log file: scraper_logs/unibet.log
2025-08-20 11:32:35 - unibet - INFO - [INIT] | Initializing Unibet scraper
2025-08-20 11:32:35 - unibet - INFO - [INIT_COMPLETE] | Loaded 259 odds mappings, 293 countries
2025-08-20 11:32:35 - unibet - INFO - [START] | Starting Unibet sports navigation
2025-08-20 11:32:39 - unibet - INFO - [SPORTS_NAVIGATION_PARSED] | Found 36 sports in navigation
2025-08-20 11:32:39 - unibet - INFO - [VALID_SPORTS_FILTERED] | Processing 13 valid sports
2025-08-20 11:32:40 - unibet - INFO - [SPORT_DATA_EXTRACTED] | Processing matches for VOLLEYBALL (1 groups)
2025-08-20 11:32:40 - unibet - INFO - [SPORT_COMPLETED] | Sport: VOLLEYBALL, Matches processed: 16
2025-08-20 11:32:41 - unibet - INFO - [SPORT_DATA_EXTRACTED] | Processing matches for soccer (28 groups)
2025-08-20 11:32:41 - unibet - INFO - [SPORT_COMPLETED] | Sport: soccer, Matches processed: 115
2025-08-20 11:32:41 - unibet - INFO - [SPORT_DATA_EXTRACTED] | Processing matches for CRICKET (6 groups)
2025-08-20 11:32:41 - unibet - INFO - [SPORT_COMPLETED] | Sport: CRICKET, Matches processed: 11
2025-08-20 11:32:41 - unibet - INFO - [SPORT_DATA_EXTRACTED] | Processing matches for TABLE_TENNIS (3 groups)
2025-08-20 11:32:42 - unibet - INFO - [SPORT_COMPLETED] | Sport: TABLE_TENNIS, Matches processed: 54
2025-08-20 11:32:42 - unibet - ERROR - [MARKET_HANDLING_ERROR] ERROR: '>' not supported between instances of 'str' and 'int' | Details: Error handling market: 2-way
2025-08-20 11:32:42 - unibet - ERROR - [MARKET_HANDLING_ERROR] ERROR: '>' not supported between instances of 'str' and 'int' | Details: Error handling market: 2-way
2025-08-20 11:32:42 - unibet - ERROR - [MARKET_HANDLING_ERROR] ERROR: '>' not supported between instances of 'str' and 'int' | Details: Error handling market: totals
2025-08-20 11:32:42 - unibet - ERROR - [MARKET_HANDLING_ERROR] ERROR: '>' not supported between instances of 'str' and 'int' | Details: Error handling market: 2-way
2025-08-20 11:32:42 - unibet - ERROR - [MARKET_HANDLING_ERROR] ERROR: '>' not supported between instances of 'str' and 'int' | Details: Error handling market: totals
2025-08-20 11:32:42 - unibet - ERROR - [MARKET_HANDLING_ERROR] ERROR: '>' not supported between instances of 'NoneType' and 'int' | Details: Error handling market: 2-way
2025-08-20 11:32:42 - unibet - ERROR - [MARKET_HANDLING_ERROR] ERROR: '>' not supported between instances of 'str' and 'int' | Details: Error handling market: totals
2025-08-20 11:32:42 - unibet - ERROR - [MARKET_HANDLING_ERROR] ERROR: '>' not supported between instances of 'NoneType' and 'int' | Details: Error handling market: 2-way
2025-08-20 11:32:42 - unibet - INFO - [SPORT_DATA_EXTRACTED] | Processing matches for HANDBALL (1 groups)
2025-08-20 11:32:42 - unibet - INFO - [SPORT_COMPLETED] | Sport: HANDBALL, Matches processed: 1
2025-08-20 11:32:42 - unibet - INFO - [SPORT_DATA_EXTRACTED] | Processing matches for PESAPALLO (1 groups)
2025-08-20 11:32:42 - unibet - INFO - [SPORT_COMPLETED] | Sport: PESAPALLO, Matches processed: 4
2025-08-20 11:32:42 - unibet - INFO - [SPORT_DATA_EXTRACTED] | Processing matches for RUGBY_LEAGUE (3 groups)
2025-08-20 11:32:42 - unibet - INFO - [SPORT_COMPLETED] | Sport: RUGBY_LEAGUE, Matches processed: 19
2025-08-20 11:32:42 - unibet - INFO - [SPORT_DATA_EXTRACTED] | Processing matches for RUGBY_UNION (3 groups)
2025-08-20 11:32:42 - unibet - INFO - [SPORT_COMPLETED] | Sport: RUGBY_UNION, Matches processed: 17
2025-08-20 11:32:42 - unibet - ERROR - [MARKET_HANDLING_ERROR] ERROR: '>' not supported between instances of 'str' and 'int' | Details: Error handling market: 2-way
2025-08-20 11:32:42 - unibet - ERROR - [MARKET_HANDLING_ERROR] ERROR: '>' not supported between instances of 'str' and 'int' | Details: Error handling market: 2-way
2025-08-20 11:32:42 - unibet - ERROR - [MARKET_HANDLING_ERROR] ERROR: '>' not supported between instances of 'str' and 'int' | Details: Error handling market: totals
2025-08-20 11:32:42 - unibet - ERROR - [MARKET_HANDLING_ERROR] ERROR: '>' not supported between instances of 'str' and 'int' | Details: Error handling market: totals
2025-08-20 11:32:42 - unibet - ERROR - [MARKET_HANDLING_ERROR] ERROR: '>' not supported between instances of 'NoneType' and 'int' | Details: Error handling market: 2-way
2025-08-20 11:32:42 - unibet - ERROR - [MARKET_HANDLING_ERROR] ERROR: '>' not supported between instances of 'str' and 'int' | Details: Error handling market: 2-way
2025-08-20 11:32:42 - unibet - ERROR - [MARKET_HANDLING_ERROR] ERROR: '>' not supported between instances of 'str' and 'int' | Details: Error handling market: totals
2025-08-20 11:32:42 - unibet - ERROR - [MARKET_HANDLING_ERROR] ERROR: '>' not supported between instances of 'NoneType' and 'int' | Details: Error handling market: 2-way
2025-08-20 11:32:42 - unibet - INFO - [SPORT_DATA_EXTRACTED] | Processing matches for BASKETBALL (8 groups)
2025-08-20 11:32:42 - unibet - ERROR - [MARKET_HANDLING_ERROR] ERROR: '>' not supported between instances of 'str' and 'int' | Details: Error handling market: 2-way
2025-08-20 11:32:42 - unibet - ERROR - [MARKET_HANDLING_ERROR] ERROR: '>' not supported between instances of 'str' and 'int' | Details: Error handling market: 2-way
2025-08-20 11:32:42 - unibet - ERROR - [MARKET_HANDLING_ERROR] ERROR: '>' not supported between instances of 'str' and 'int' | Details: Error handling market: totals
2025-08-20 11:32:42 - unibet - INFO - [MATCH_FOUND] | Matched Czech Republic (W) vs Argentina (W)
2025-08-20 11:32:42 - unibet - ERROR - [MARKET_HANDLING_ERROR] ERROR: '>' not supported between instances of 'str' and 'int' | Details: Error handling market: 2-way
2025-08-20 11:32:42 - unibet - ERROR - [MARKET_HANDLING_ERROR] ERROR: '>' not supported between instances of 'str' and 'int' | Details: Error handling market: 2-way
2025-08-20 11:32:42 - unibet - ERROR - [MARKET_HANDLING_ERROR] ERROR: '>' not supported between instances of 'str' and 'int' | Details: Error handling market: totals
2025-08-20 11:32:42 - unibet - INFO - [SPORT_COMPLETED] | Sport: BASKETBALL, Matches processed: 30
2025-08-20 11:32:42 - unibet - ERROR - [MARKET_HANDLING_ERROR] ERROR: '>' not supported between instances of 'str' and 'int' | Details: Error handling market: 2-way
2025-08-20 11:32:42 - unibet - ERROR - [MARKET_HANDLING_ERROR] ERROR: '>' not supported between instances of 'str' and 'int' | Details: Error handling market: 2-way
2025-08-20 11:32:42 - unibet - ERROR - [MARKET_HANDLING_ERROR] ERROR: '>' not supported between instances of 'str' and 'int' | Details: Error handling market: totals
2025-08-20 11:32:42 - unibet - INFO - [SPORT_DATA_EXTRACTED] | Processing matches for BASEBALL (4 groups)
2025-08-20 11:32:42 - unibet - ERROR - [MARKET_HANDLING_ERROR] ERROR: '>' not supported between instances of 'str' and 'int' | Details: Error handling market: totals
2025-08-20 11:32:42 - unibet - ERROR - [MARKET_HANDLING_ERROR] ERROR: '>' not supported between instances of 'NoneType' and 'int' | Details: Error handling market: 2-way
2025-08-20 11:32:42 - unibet - INFO - [MATCH_FOUND] | Matched Italy (W) vs Slovakia (W)
2025-08-20 11:32:42 - unibet - INFO - [SPORT_COMPLETED] | Sport: BASEBALL, Matches processed: 28
2025-08-20 11:32:42 - unibet - ERROR - [MARKET_HANDLING_ERROR] ERROR: '>' not supported between instances of 'str' and 'int' | Details: Error handling market: 2-way
2025-08-20 11:32:42 - unibet - ERROR - [MARKET_HANDLING_ERROR] ERROR: '>' not supported between instances of 'str' and 'int' | Details: Error handling market: 2-way
2025-08-20 11:32:42 - unibet - ERROR - [MARKET_HANDLING_ERROR] ERROR: '>' not supported between instances of 'str' and 'int' | Details: Error handling market: totals
2025-08-20 11:32:42 - unibet - INFO - [MATCH_FOUND] | Matched Thailand (W) vs Egypt (W)
2025-08-20 11:32:42 - unibet - ERROR - [MARKET_HANDLING_ERROR] ERROR: '>' not supported between instances of 'str' and 'int' | Details: Error handling market: 2-way
